좌표정보(X),좌표정보(Y)
198522.1293,451419.8299
198994.6346,451642.7766
198562.7545,451322.8305
201988.7452,451647.0708
197948.272,451071.5658
198710.2802,451487.5954
198342.2791,451614.0686
199124.5055,451151.9348
199320.9512,450883.323
198420.987,450877.8749
200702.5229,450122.0637
197897.9,451220.481
201823.909,452076.8187
199841.8104,451189.9039
198070.5831,451548.3831
200374.4846,450990.2692
199155.6491,451163.3579
198333.0285,450665.0543
200261.0916,451473.0173
198662.6015,451175.7107
197612.9951,450539.8577
201794.5501,451508.4516
191292.1249,438947.1007
198642.5818,451265.5134
196948.9333,450906.1778
200648.6296,449991.8955
199203.7918,451057.9751
200907.6924,450306.64
198074.6847,451443.6708
200613.8011,451360.7899
199224.4892,451457.7684
200370.6181,451371.8619
199130.7502,451121.6326
199130.7502,451121.6326
199130.7502,451121.6326
197621.9365,450647.9013
198744.4332,451677.0651
201866.3354,451344.6425
201817.7846,451398.5687
197848.1986,451046.5959
199960.7649,451860.9796
198027.4494,451652.049
194124.4975,446541.6243
197952.0189,450684.8921
192666.6824,441524.7837
199511.558,451125.3835
200521.1689,451881.2339
,
200836.4207,450077.6272
198367.639,451720.218
201628.0538,452025.5261
201775.6825,451396.8781
198779.6886,450935.2442
199653.2,451020.0596
198074.8644,450728.9918
198691.5867,451194.1206
201442.039,451619.8455
197911.2295,450686.0511
198606.5951,451266.2808
199631.9566,450896.9596
201695.3788,451705.7994
197671.9552,450714.5172
197963.7892,451793.817
198615.3334,451352.5901
201362.9066,451296.6901
198248.358,451273.7867
198281.8943,451678.2734
198281.8943,451678.2734
199621.6019,450877.7455
199158.5929,451485.5034
199007.414,451572.3187
199705.3363,451004.6064
198156.7416,450530.7608
198035.5875,451790.5401
201137.0146,451862.1895
201236.0315,451872.4094
200802.2807,450065.8574
201651.3514,451841.3728
198068.1317,451126.466
196948.9333,450906.1778
197546.5912,451007.2804
194599.0747,440781.5883
200858.1032,450349.1892
198259.6536,451392.1982
201364.9249,451124.834
198778.8745,451214.2083
198329.9958,451613.0893
201571.6231,450958.9136
199704.5722,450728.0829
198439.3647,450981.5496
201652.9244,451366.481
199323.6389,450944.7993
199275.0594,451423.3878
198329.9958,451613.0893
200284.965,451424.8365
199611.6741,450954.3194
200764.6356,450397.0287
200505.0288,451854.5923
201395.1938,451414.1534
198014.1664,451134.2483
197633.8538,450220.2666
200618.474,449687.1432
200750.4551,449638.8243
201689.879,451378.0399
193344.9133,443047.73
199626.1439,450986.2332
205750.5149,448048.1158
198620.9343,451681.958
200461.4217,451682.1208
201382.1159,451287.8586
199478.8593,451715.4202
197561.4406,450906.4063
199672.5727,450993.8069
199527.9715,451304.4137
197083.2614,450618.1497
199107.3282,451158.1626
199501.1414,451235.4924
191823.8698,442373.5795
201531.8119,445620.5021
199865.3125,451697.352
198301.9357,450598.3614
197945.3755,450937.1058
,
199550.5063,451392.2197
199044.6595,451351.5094
200734.5883,451159.0021
198313.4142,451644.8845
198622.0123,451198.4035
198743.0864,451579.9137
198128.7429,450688.1769
201653.6923,451327.1282
198916.2652,451636.0756
199112.7526,451302.1083
199562.7729,451300.1834
199046.1362,451509.6373
199401.5532,450677.3244
198253.896,450905.2845
201184.4746,451062.7176
189919.5501,453342.2222
196864.9428,450649.698
,
199286.4468,451305.0364
198515.134,451474.1786
197941.8214,450597.2744
197720.3979,450577.0934
201266.1987,451284.2555
198043.6355,450686.85
201576.4805,451353.4062
199272.3503,450950.1703
201277.7061,451309.3758
201010.2625,451995.1631
198089.5523,450746.2879
197612.9951,450539.8577
198875.9266,451635.3935
199329.725,451699.2269
199941.905,450066.8372
201677.2671,451626.0289
207215.5821,443572.5572
198552.3424,451262.5573
198049.5118,450785.995
197831.859,451793.473
199626.8127,450863.9946
200703.6256,451836.4583
198877.7632,451053.9068
201785.7294,451415.5373
201315.5438,450634.3687
200703.6256,451836.4583
198005.1977,451074.2549
198371.0399,451183.2727
,
198983.5213,451368.0602
200839.4661,450052.3013
197761.3527,450694.3175
199311.279,451750.5135
197761.3527,450694.3175
201650.6575,451447.8316
,
197898.9645,450688.4414
199822.4161,451826.6819
198901.4654,451325.0061
191573.8574,450282.2161
201652.8124,451730.9992
201284.9821,451586.6011
198019.1295,451504.1854
198644.4387,451230.3352
198892.0681,450796.2928
198093.957,451453.4974
199181.4978,451200.5821
197672.0328,450620.6415
201194.7157,451400.4684
200653.4538,451718.1285
200903.602,450184.7265
200206.1757,450882.1867
197998.2963,451131.2742
197587.5229,451133.7217
200513.2975,451449.467
201767.0854,451555.4778
198127.728,451800.7265
199207.625,451229.6168
200750.5733,450807.1507
198447.6294,450791.9884
201431.559,450776.6588
197912.8079,451146.5317
201058.6788,451656.8111
198685.3793,450717.173
199627.4816,450711.1186
200931.104,450093.6275
199510.1603,451559.1436
198430.6837,450837.9311
198007.3129,451837.1803
201236.0315,451872.4094
199824.997,451424.4745
193809.0125,447090.1479
199087.2162,451188.6711
199724.7384,451784.1753
198516.1892,451641.7381
198172.1511,451350.9692
200979.1878,451262.6998
197497.1872,451520.7757
199298.9075,450999.1894
197802.2063,451649.7828
206824.8398,454090.5982
201624.7917,451518.8435
200642.8309,451108.9724
201682.7148,451801.2081
193422.9494,451078.8479
199100.3459,451122.184
198062.5923,450576.1151
201046.3969,450377.5761
201988.7452,451647.0708
200548.0388,451497.6266
199733.2257,451140.8798
197885.7665,450850.1701
197771.2031,451826.7908
198118.8801,451614.3629
197882.8206,450788.3362
200608.5023,449902.5216
199273.8154,451144.9045
201803.3656,451387.5973
198744.4332,451677.0651
200383.1328,450972.8968
201342.343,450735.3166
190905.5964,443297.5614
201151.2872,450934.4796
199672.5727,450993.8069
200614.4978,451667.7933
199865.3125,451697.352
200945.2656,450226.8255
197196.8031,450663.7065
199822.1098,451182.2669
198447.6294,450791.9884
199188.7997,451207.0238
198513.5269,451490.9048
206662.0193,454305.8722
,
201654.1794,451419.2097
201150.8322,451280.4675
,
200393.825,450909.227
201596.6513,451392.6701
197144.1287,451340.3543
199044.6343,451498.5818
197701.2332,450572.5205
199833.6667,451787.6268
201525.1611,451401.1935
202165.5071,443757.1049
197148.147,450765.0717
197581.2144,451072.5659
201193.7051,451291.7352
199668.5872,450917.4552
200202.1275,451473.9426
199266.572,451437.5852
197546.4637,451268.3776
198297.0838,451682.1511
198487.1522,451529.2562
197145.8147,450726.1262
197867.1566,451779.8809
199279.6774,451120.5177
197047.2394,450600.9085
199500.5517,451143.1899
,
199681.0118,451009.5278
199016.8568,452053.8908
201236.0315,451872.4094
197547.5436,451134.9964
200906.7467,450150.4409
198358.567,451204.1717
201670.8355,451989.0702
201668.9667,452000.6275
198526.4455,451074.5122
199152.7974,451106.2004
200858.1032,450349.1892
198583.1393,451499.9579
197945.3755,450937.1058
200243.5753,451678.9077
198171.1157,450986.4933
201067.3238,451383.6103
199152.6479,451185.5916
203296.443,441786.933
201519.5768,451385.574
201988.7452,451647.0708
198525.8483,451141.2264
201988.7452,451647.0708
201640.4901,451801.0772
200229.4761,450895.3539
200573.6413,451621.0365
200477.8517,451407.8947
200846.8378,450376.3221
197948.272,451071.5658
198671.6278,451253.6425
201991.5475,451701.895
,
200152.9067,451702.4994
198375.2324,450977.367
191783.8873,450815.4321
200730.2962,451454.3387
198567.7167,451040.4983
199571.5995,451124.8514
200750.4551,449638.8243
198018.6799,451207.7298
198636.1421,451325.2298
199124.5055,451151.9348
201356.7366,451130.517
200859.6202,450212.4746
200063.3267,451696.5082
200687.5717,451714.166
197847.7545,451011.2319
198677.3437,451286.0136
199275.3413,451312.7904
198661.1249,451075.7312
198212.6554,451688.0989
198153.5389,451691.0846
197814.3377,451705.3062
198597.0905,451040.1948
201543.4951,451425.3338
201026.3148,451382.2358
197620.6764,450361.5061
,
201851.9598,451892.8586
203347.6474,447259.7352
200478.4598,451465.5359
200298.1461,451327.9453
200004.4986,450890.0476
200577.3295,449729.7908
200067.5577,451391.9313
199828.1947,450955.8589
,
197462.1988,450878.2118
199333.5264,451192.1616
201203.8143,451138.5254
198764.8988,451375.7893
200461.2235,451808.5638
201329.152,451470.3356
201955.0531,451493.9399
198787.5317,450924.1357
199332.2989,451378.468
199602.392,450478.5661
199841.0322,451278.8656
200481.4332,451445.6059
199539.4093,451105.4199
199711.3612,450917.3087
194404.4561,445602.1324
197507.5438,451510.3137
198514.1268,451341.5123
197612.9951,450539.8577
201690.5727,451957.5923
198979.1053,451617.6333
198979.1053,451617.6333
200884.6648,450361.6686
200750.4551,449638.8243
198477.5172,451579.6342
199753.1868,450959.1389
200802.2807,450065.8574
201243.8082,451308.42
199612.5821,450976.4575
198139.29,451612.4388
198306.9062,451770.3313
201485.7355,451290.3704
200505.0288,451854.5923
199281.4924,450861.7664
198333.0285,450665.0543
200664.5829,451781.8684
198193.5344,451650.9558
200147.691,450997.9598
199722.7819,451245.7079
197963.3562,451187.6802
197755.1956,451281.4932
198565.4528,451371.9149
198259.6536,451392.1982
198285.8879,450720.9555
198505.1408,451381.1131
199301.4038,451525.4075
199832.5876,451660.2617
200525.6479,451599.5573
199200.5943,451247.992
199124.5055,451151.9348
197630.4475,451081.3372
197037.3688,450812.9397
,
202103.7143,451461.3388
200548.0388,451497.6266
198600.0161,451182.142
197783.5504,451849.0182
191316.8614,440944.0378
199520.4096,451433.7821
197847.7545,451011.2319
186634.4439,446535.023
188977.1711,447466.355
197660.7148,451085.8942
201856.2294,451166.2262
197497.2271,450603.6043
201613.3751,451380.7923
199636.2993,451564.1164
199674.5562,451173.4025
197620.6764,450361.5061
199375.4571,451359.0138
198764.0631,451885.6398
197519.4805,450619.071
198338.6512,453459.6412
200067.3298,451325.5207
198345.0222,451737.6934
200963.8082,451372.2264
199605.4018,451109.5815
197612.9951,450539.8577
198885.4535,451077.5077
201019.0182,450559.5444
200992.2667,450601.0412
201851.8802,451448.701
196990.2882,450893.7806
198380.6413,451105.0331
198479.3048,451668.3612
199243.8196,451538.0995
199039.076,450186.4406
199503.7447,451273.081
199351.6143,451691.3313
198164.8109,450959.3273
198662.0732,451337.2063
197660.7148,451085.8942
200664.5829,451781.8684
,
201085.6421,451841.8718
201128.1726,451720.7789
200703.6256,451836.4583
198460.1567,451669.2399
201226.8184,451397.1134
201273.6944,451207.3199
198016.7239,451091.5594
197032.9235,450872.9348
197744.8045,451303.0196
198331.09,451676.0562
199071.1129,451407.9616
199686.0685,450967.9338
199203.7274,451223.1966
200858.3391,450049.3767
197872.0074,450765.9559
199865.0977,451193.2045
198559.0427,451148.3018
199797.5965,451013.6871
199847.1337,451185.6967
198319.0072,451622.5063
201010.2625,451995.1631
198957.1191,451594.3234
201653.4644,451826.1012
197462.1988,450878.2118
198917.1592,451644.7503
198687.6579,450851.8654
199226.0493,451111.9841
198679.2059,450556.7068
200996.7805,450610.7606
197133.1818,450929.2537
198505.1408,451381.1131
202504.28,445154.5468
198345.0222,451737.6934
197591.8385,451245.2434
199019.6121,451410.1032
201612.3756,451967.8801
198429.9719,451654.1949
197882.5545,450483.5722
199170.1168,451581.188
197867.1566,451779.8809
201406.5993,451214.502
186874.4679,446359.6785
197901.5914,450558.5284
199452.6737,451439.8655
200314.647,451554.0669
200314.647,451554.0669
199498.592,451071.935
199498.592,451071.935
199498.592,451071.935
198068.6677,451137.5553
201015.1546,450551.7159
198306.9062,451770.3313
201659.5568,451379.4874
200213.9897,451203.2429
198921.2413,451495.9854
200505.0288,451854.5923
200603.1969,451701.5505
198622.8818,450499.8146
200517.4158,451201.9519
201823.909,452076.8187
201251.027,451327.7836
198796.8386,450687.2312
201670.8196,451981.1963
201226.2537,451383.8604
197551.1632,451244.6048
201636.7637,451459.6211
,
197786.1614,451886.5742
201597.7351,451097.2357
199448.1029,451548.6683
201153.0377,451532.3223
199460.8,451115.632
200386.4369,450781.2488
197155.3754,451679.2558
198713.4829,451033.4708
200932.5501,450527.4166
201686.0738,451520.6507
200660.2661,450014.367
,
200778.4623,451403.8449
198004.1719,451127.3636
199507.4754,451488.4124
199780.1017,450970.6856
198506.3439,451110.0793
201493.8175,451443.4825
200965.064,450545.368
199656.4353,451180.6533
199609.5758,450726.6553
199723.2074,451021.8349
198007.3129,451837.1803
200802.2807,450065.8574
199602.392,450478.5661
200279.5293,451365.4794
199123.6456,451453.6968
197830.1669,451390.5327
199923.9427,451810.8232
,
200664.5829,451781.8684
200505.0288,451854.5923
199561.6596,450695.6273
198924.249,451080.0714
199839.3732,451766.0563
198248.358,451273.7867
200861.3837,451098.2449
198632.3445,451275.5514
201185.3721,450851.224
200513.4351,451633.099
198126.5019,451827.9732
198035.5875,451790.5401
201442.039,451619.8455
200588.9599,451679.8841
200614.7957,451697.2892
201652.8124,451730.9992
198128.26,451644.7374
201036.4348,451002.5338
201973.5164,451853.7635
197626.3981,450605.2606
196864.9428,450649.698
198653.0473,451099.8923
200271.0471,451119.3711
200482.0616,451393.1186
198359.4365,451136.6486
197609.1748,451135.6432
201060.8547,451892.1175
199524.299,450494.9101
199258.2057,451436.8334
198764.3684,451458.6436
198256.1317,451576.0967
199055.0405,451485.2526
200219.374,451288.3879
198620.9343,451681.958
,
198743.0864,451579.9137
201242.3474,451362.9875
,
201241.3085,451139.8756
199797.5965,451013.6871
199602.649,450688.5519
199207.625,451229.6168
199837.6989,451828.5252
198493.8774,451211.0341
198506.3439,451110.0793
202422.4044,444877.2236
200219.374,451288.3879
198768.2155,451461.4875
200550.4318,451746.4498
198315.5945,450545.564
201713.0996,451366.8769
197838.5063,451380.7703
199061.5368,451408.5072
187193.7039,442897.9525
198980.465,451429.6944
198876.9253,451628.1532
197546.5912,451007.2804
198466.8438,450738.015
194987.0477,461040.7739
201289.8616,450806.9839
201032.7432,450590.3635
201991.3222,451621.3477
198602.1193,450758.3647
201848.9118,451390.0485
199725.9464,450992.1303
201634.184,451597.0966
198651.0442,451223.2099
197850.0447,451390.3507
,
197954.0863,450907.3647
198162.2112,450968.5355
199100.4129,451298.4147
,
197604.3673,451110.5476
197546.5912,451007.2804
201818.2432,451851.5735
198743.0864,451579.9137
200398.3286,450947.2471
196655.5819,450746.1991
201162.8555,451498.8826
198454.073,451014.4408
,
199832.5876,451660.2617
199046.1362,451509.6373
201442.039,451619.8455
201137.0146,451862.1895
199247.6529,451416.8542
201010.2625,451995.1631
199507.8034,450759.6277
200881.6964,450196.2423
199203.7274,451223.1966
191569.9648,439539.1466
200523.2919,451462.6255
192702.5788,459703.9728
200748.0086,450276.6935
200783.1196,450153.7843
197546.5912,451007.2804
187266.0869,443247.0347
200831.3325,450604.3464
199650.4477,451788.971
196790.8569,450133.1367
200410.7295,451034.0634
199267.4789,451500.9779
197791.1051,450173.9667
200277.8356,451316.3403
201708.8816,451742.983
198430.8119,451687.04
199992.5794,451139.304
197230.2061,450446.6844
199647.7502,451566.5792
200701.2872,450075.9868
199736.6626,450915.9151
200856.7292,450207.3718
200502.3344,449670.6132
196864.9428,450649.698
201657.8105,451517.3807
199526.4161,451693.2113
